user_input,retrieved_contexts,response,reference,faithfulness,context_recall,answer_similarity
[국제발신] 신종 위장 사이버 사기 탐지 알림. 해외 IP에서 회원님의 명의로 비트코인 1.5BTC가 결제 시도되었습니다. 본인 요청이 아닐 경우 즉시 소비자원 링크(http://kca-protection-view.xyz)로 취소 접수하세요.,"['[Web발신] 안녕하세요. OO카드입니다. 해외 결제 500달러가 승인되었습니다. 본인 아닐 경우 즉시 고객센터 080-000-0000으로 연락 바랍니다.', '실제 스미싱 문자 사례 및 분석 (KISA 신고 기반). 공공기관 사칭 + 과태료 결제, 건강보험 환급 사기, 가족 사칭 긴급 자금 요청, 앱 업데이트 위장 악성코드, 정부 지원금 사기 등 다양한 실제 사례가 보고된다.', '[OO은행] 고객님 계좌 이상거래가 감지되었습니다. 아래 앱을 설치하여 본인 확인을 진행해주세요. http://bank-safe.net/app.apk']","_DETECTION
{
    ""is_smishing"": true,
    ""reason"": ""해외 IP에서 비트코인 결제가 이루어졌다는 위장 메시지와 긴급하게 취소해야 한다는 내용이지만, 실제 정부나 공공기관의 사기 유형으로 알려진 해외 결제 승인 사칭과 유사하며, 확인되지 않은 링크를 제공하여 악성코드 감염이나 개인정보 유출 위험을 알리는 점에서 스미싱 특징이 있습니다. 또한 '신종 위장 사이버 사기 탐지 알림'이라는 표현은 일반적으로 공공기관이 사용하는 용어가 아니며, 이는 사기자들이 정부 기관의 진짜 경고를 모방한 것으로 판단됩니다.""
}","이 메시지는 신종 사칭형 스미싱입니다. 사용자가 가입하지 않은 해외 암호화폐 결제 알림을 위장하여 불안감을 조성한 뒤, 한국소비자원(KCA) 공공기관을 위장한 피싱 도메인(.xyz) 링크를 클릭하게 유도하여 악성 앱을 유포하는 제로데이 변종 패턴입니다.",0.5714285714285714,1.0,0.8818253862236644
[Web발신] 국민비서 알림. 고령층 특별 재난지원금 및 연금 수급 관련 추가 정산금 미수령 안내. 대상자 조회를 위해 모바일 신분증 확인 링크를 누르세요. https://gukmin-secretary.site.,"['[OO은행] 고객님 계좌 이상거래가 감지되었습니다. 아래 앱을 설치하여 본인 확인을 진행해주세요. http://bank-safe.net/app.apk', '실제 스미싱 문자 사례 및 분석 (KISA 신고 기반). 공공기관 사칭 + 과태료 결제, 건강보험 환급 사기, 가족 사칭 긴급 자금 요청, 앱 업데이트 위장 악성코드, 정부 지원금 사기 등 다양한 실제 사례가 보고된다.', '[국외발신] 본인인증이 필요합니다. 아래 링크에서 주민등록번호와 계좌번호를 입력해 주세요. http://auth-kr.net/verify']","_ANALYSIS
{
    ""is_smishing"": true,
    ""reason"": ""[국외발신] 본인인증이 필요합니다.""라는 발신처가 국외임을 확인하고, [Context]에 공공기관 사칭 + 과태료 결제 유형의 스미싱 사례가 있음. 이 문자는 국민비서를 사칭하며 주민등록번호와 계좌번호 입력을 요구함. 실제 사례에서 건강보험 환급 사기, 정부 지원금 사기 등 공공복지 금액 관련 사기 유형이 보고되었으며, 해당 링크가 악성코드나 개인정보 수집을 위한 것인지 판단하기 어려움. 따라서 공공복지 금액 관련 사칭과 함께 개인정보 입력을 요구하는 점에서 스미싱 특징에 부합하여 true로 판단.""
}","이 메시지는 정부 지원 정책을 위장한 신종 스미싱입니다. '국민비서' 브랜드를 무단 도용하여 고령층 대상 추가 정산금이라는 허위 사실로 유도하고 있으며, 정부 공식 기관 주소(.go.kr)가 아닌 사설 도메인(.site)을 통해 개인정보 및 모바일 신분증 탈취를 시도합니다.",0.7777777777777778,1.0,0.8075234825931795
[Web발신] 모바일 등기우편 발송 완료. 본인 확인 부재로 반송 예정입니다. 전자문서 지갑을 통해 등기 내용을 실시간 확인하세요. https://epost-doc-gate.info.,"['[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re', '[Web발신] 안녕하세요. OO카드입니다. 해외 결제 500달러가 승인되었습니다. 본인 아닐 경우 즉시 고객센터 080-000-0000으로 연락 바랍니다.', '[국외발신] 본인인증이 필요합니다. 아래 링크에서 주민등록번호와 계좌번호를 입력해 주세요. http://auth-kr.net/verify']","_ANALYSIS
{
    ""is_smishing"": true,
    ""reason"": ""[Web발신]에서 '모바일 등기우편 발송 완료'라는 메시지가 전달되었고, '본인 확인 부재로 반송 예정입니다.'라고 되어 있습니다. 이는 우편물이 반송될 위험 상황을 알리는 내용으로, 긴급한 조치를 취하도록 유도합니다. 또한, [Web발신] 특성상 발신자가 특정 기관이나 서비스임을 암시하며, '전자문서 지갑'이라는 신뢰할 수 없는 용어와 함께 제공된 URL이 포함되어 있습니다. 이 URL은 공식 우체국 사이트가 아닌 것으로 보입니다. 이러한 조건들은 일반적으로 스미싱 공격에서 사용되는 패턴으로, 피싱 행위를 유도하기 위한 것입니다.""
}","이 메시지는 우정사업본부 배송 서비스를 위장한 신종 스미싱입니다. 등기우편 반송이라는 심리적 압박을 주어 사용자가 링크를 클릭하도록 유도하며, 금융결제원이나 우체국 공식 전자문서함이 아닌 외부 사칭 도메인을 사용하여 악성 APK 파일 다운로드를 실행합니다.",0.4,0.0,0.7481503655468171
"[국세청] 연말정산 환급금 미지급 안내. 귀하는 서류 미비로 인해 345,000원의 환급금이 보류되었습니다. 아래 주소에서 비대면 정정 신청 바랍니다. https://nts-hometax-ref.cc.","['[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re', '[국민건강보험공단] 2026년 건강보험료 과납분 87,600원 환급 대상입니다. 7일 내 신청하지 않으면 소멸됩니다. 신청: http://nhis-refund.net/req', '[Web발신] 안녕하세요. OO카드입니다. 해외 결제 500달러가 승인되었습니다. 본인 아닐 경우 즉시 고객센터 080-000-0000으로 연락 바랍니다.']","_ANALYSIS
{
    ""is_smishing"": true,
    ""reason"": ""[국세청] 연말정산 환급금 미지급 안내라는 제목으로, 귀하는 서류 미비로 인해 345,000원의 환급금이 보류되었다는 내용과 비대면 정정 신청을 위한 링크를 제공합니다. 이러한 금융 관련 사안은 일반적으로 공식 웹사이트나 앱을 통해 안전하게 진행해야 합니다. 국세청의 공식 URL은 https://www.nhtax.or.kr이나 https://hometax.co.kr입니다. 본문에 제시된 링크는 정확한 국세청 도메인과 일치하지 않으며, 'cc' 접미사가 일반적인 정책 안내 페이지 형식과 다릅니다. 따라서 이 메시지는 공식 기관의 사무를 위장하여 금전적 손실을 유발할 수 있는 스미싱 공격입니다.""
}","이 메시지는 국세청 홈택스를 사칭한 세금 관련 변종 스미싱입니다. 연말정산 환급금이라는 금전적 보상을 미끼로 삼고 있으며, 세무 당국은 문자메시지로 .cc와 같은 비표준 해외 도메인 링크를 첨부하여 개인 세무 정보 수정을 요구하지 않습니다.",0.2222222222222222,0.0,0.6923403017951991
[건강보험공단] 건강검진 미수검자 과태료 부과 예정 안내. 대상자 본인 확인 후 검진 일정 재예약 바랍니다. https://nhis-checkup-go.club,"['[국민건강보험공단] 2026년 건강보험료 과납분 87,600원 환급 대상입니다. 7일 내 신청하지 않으면 소멸됩니다. 신청: http://nhis-refund.net/req', '[교통범칙금 안내] 귀하의 차량(12가3456)이 2026-03-15 속도위반으로 적발되었습니다. 미납 시 면허 정지 조치됩니다. 납부: http://fine-pay.top', '[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re']",": The message appears to be a legitimate-looking notification from the National Health Insurance Corporation, but it includes a suspicious link (https://nhis-checkup-go.club) that could lead to phishing or smishing sites.

ANALYSIS STEPS:
1. Identify sender identity: The text starts with ""[국민건강보험공단]"" which is the official name of NHIS.
2. Check for urgency/timeliness: It mentions a penalty notice, but no specific deadline is provided in this message unlike some other examples.
3. Analyze content legitimacy: Health insurance-related messages should be expected from official channels or through standard procedures.

4. Examine link behavior:
   - The domain ""nhis-checkup-go.club"" seems unusual for an official government service (typically .gov or .kr domains).
   - Official NHIS communications usually direct users to their main website rather than custom links.
   - This could be a smishing attempt disguised as legitimate notice.

5. Compare with known patterns:
   - In previous examples, similar messages from NHIS included direct links without the sender's branding in the URL (e.g., http://nhis-refund.net/req).
   - The current message uses ""club"" domain which is more suspicious than standard government domains.

6. Risk assessment: Even if this were legitimate, it would be unusual for NHIS to use such a link format without proper verification channels being mentioned first.

CONCLUSION:
This appears to be an attempt at social engineering using the official sender identity but with a highly suspicious link domain that doesn't match typical NHIS communication patterns.

{
    ""is_smishing"": true,
    ""reason"": ""[국민건강보험공단] 메시지에서 사용된 도메인 'nhis-checkup-go.club'은 공식적인 건강보험 관련 업무를 수행하는 기관의 일반적인 도메인 형식과 차이가 있으며, 긴급한 안내라는 명목으로 링크를 포함한 사기성 메시지일 가능성이 높습니다.""
}","이 메시지는 국민건강보험공단을 사칭한 공공기관형 스미싱입니다. 건강검진 미수검과 과태료 부과를 언급해 불안감을 조성하고, 공식 공단 도메인이 아닌 .club 사설 주소로 접속을 유도하여 개인정보 탈취를 시도합니다.",0.3076923076923077,0.0,0.5797296839179513
[법원] 민사소송 출석 통지서가 도달되었습니다. 미확인 시 궐석재판 진행됩니다. 사건번호 2026가단11234. 전자송달 확인: http://scourt-edoc-view.xyz,"['[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re', '[국민건강보험공단] 2026년 건강보험료 과납분 87,600원 환급 대상입니다. 7일 내 신청하지 않으면 소멸됩니다. 신청: http://nhis-refund.net/req', '검찰청입니다. 귀하 명의 계좌가 범죄에 이용되었습니다. 즉시 010-0000-5678로 연락 바랍니다.']","_AGENT
사용자의 질문은 SMS 메시지 내용을 분석하여 스미싱인지 판단하는 작업입니다.
 제공된 Context에는 두 가지 예시가 있습니다:
 1. [Web발신] 택배 배송 관련 메시지와 URL.
 2. [국민건강보험공단] 건강보험료 환급 관련 메시지와 URL.

 사용자가 제시한 문장은 ""[법원] 민사소송 출석 통지서가 도달되었습니다. 미확인 시 궐석재판 진행됩니다. 사건번호 2026가단11234. 전자송달 확인: http://scourt-edoc-view.xyz""

 이 메시지를 스미싱인지 판단하기 위해 제공된 Context와 비교해야 합니다.
 먼저, 공식 기관에서 보낸 메시지임을 확인합니다. 법원은 공식적인 통신 수단이 있습니다.
 일반적으로 법원의 공식 통지는 특정 웹사이트나 링크를 통해 확인되지 않습니다.

 제공된 Context 예시들을 보면:
 - 택배 회사는 http://dn-track.xyz/re 같은 URL로 재배송을 신청하도록 유도합니다.
 - 건강보험공단은 http://nhis-refund.net/req 같은 URL로 환급을 신청하도록 합니다.

 이와 달리, 법원의 경우 일반적으로 공식 홈페이지를 통해 확인하거나 법원 직원이 직접 통지를 합니다.
 따라서 사용자가 제시한 메시지에는 ""전자송달 확인""이라는 표현과 함께 URL이 제공되었지만,
 이는 실제 법원 업무 방식과 일치하지 않을 수 있습니다.

 스미싱 판단 기준:
 - 공식 기관을 가장하는 경우
 - 긴급함을 강조하며 행동을 신속하게 요구하는 경우 (예: 소멸, 재배송 등)
 - 사칭 URL을 제공하는 경우

 사용자의 문장에서:
 1. 법원이라는 명목상의 공식 기관을 언급하고 있습니다.
 2. 미확인 시 궐석재판(출석하지 않으면 법정 불가피)라는 긴급한 조건이 제시되었습니다.
    이는 실제 민사소송에서 궐석 재판은 가능하지만, 통지를 받지 않았다고 해서 소멸되거나 자동 취소되는 것은 아닙니다.

 3. URL http://scourt-edoc-view.xyz 가 제공되었는데, 이는 실제 법원의 전자 문서 확인 사이트가 아닌 것 같습니다.
    일반적으로 법원은 공식 도메인(예: .gov)을 사용하지만, 이 주소는 정확히 알 수 없습니다.

 하지만, 가장 중요한 점은 공식 기관에서 실제로 이런 방식으로 통지를 하는지 여부입니다.
 국민건강보험공단이나 택배 회사는 공식적인 업무를 수행하는 기관이므로, 그들의 사칭 메시지는 스미싱일 수 있습니다.

 법원의 경우도 마찬가지로, 공식 기관을 가장하지만 실제 통지는 법원 직원이 직접 하거나 공식 포털을 통해 이루어집니다.
 따라서 이 URL은 사칭일 가능성이 높습니다.

 판단 근거:
 - 메시지 내용에서 ""전자송달 확인""이라는 표현과 함께 URL을 제공한 것은 일반적인 법원 업무 방식이 아닙니다.
 - 공식 기관을 가장하고 긴급함을 강조하며 링크를 통해 신속하게 행동하도록 유도하는 특징이 있습니다.

 따라서 이 메시지는 스미싱일 수 있습니다. 하지만, 정확한 판단은 실제 법원의 업무 방식과 비교가 필요합니다.
 제공된 지식 베이스에는 법원에 대한 정보가 없으므로, 일반적인 사칭 패턴을 바탕으로 판단해야 합니다.

 결론: is_smishing true로 판단합니다.","이 메시지는 법원 전자송달을 사칭한 법적 압박형 스미싱입니다. 소송, 출석, 궐석재판 같은 표현으로 공포심을 유발하고, 실제 법원 공식 경로가 아닌 .xyz 의심 도메인으로 접속을 유도합니다.",0.8857142857142857,0.0,0.7288640327324554
[금융감독원] 보이스피싱 피해 의심 거래 탐지. 귀하의 계좌가 일시 정지될 예정이오니 본인인증 후 해제하세요. https://fss-account-verify.cyou,"['[OO은행] 고객님 계좌 이상거래가 감지되었습니다. 아래 앱을 설치하여 본인 확인을 진행해주세요. http://bank-safe.net/app.apk', '[국외발신] 본인인증이 필요합니다. 아래 링크에서 주민등록번호와 계좌번호를 입력해 주세요. http://auth-kr.net/verify', '검찰청입니다. 귀하 명의 계좌가 범죄에 이용되었습니다. 즉시 010-0000-5678로 연락 바랍니다.']",": 
 1. 금융 기관 명의로 위장한 메시지 (OO은행, 국외발신 등)
 2. 긴급함을 강조하며 행동을 취해 달라고 요구
 3. 공식 웹사이트나 앱 설치 링크 제공
 4. 개인정보 수집 요청 (주민등록번호, 계좌번호 등)

 주의사항:
 - 실제 금융 기관 도메인과 유사한 호스트명으로 위장하는 경우 높은 확률로 스미싱이다.
 - 공식 웹사이트가 아닌 임의 도메인을 제공할 수 있다.

 판단 기준:
 1. 발신자가 금융 기관 명의일 경우 (OO은행, 금융감독원 등)
 2. 긴급함을 강조하는 표현 사용 여부
 3. 본인 인증이나 앱 설치 링크 제공 여부
 4. 개인정보 요구 여부

 [Context]에서 스미싱 패턴에 해당하는 사례:
 - OO은행: ""계좌 이상거래 감지""로 긴급함 강조, 앱 설치 링크 제공 (공식 도메인과 달라 의심됨)
 - 국외발신: 검찰청을 위장하며 본인 인증 링크 제공

 현재 메시지:
 발신자: 금융감독원
 내용: 보이스피싱 피해 의심 거래 탐지. 귀하의 계좌가 일시 정지될 예정이오니 본인인증 후 해제하세요.
 링크: https://fss-account-verify.cyou

 분석:
 1. 금융감독원은 공식 기관이지만, 메시지는 긴급하게 행동을 취해 달라고 요구하고 있다.
 2. ""일시 정지될 예정""이라는 표현으로 긴급함을 강조하며 본인 인증 링크를 제공한다.

 문제점:
 - 실제 금융감독원의 공식 메시지는 일반적으로 이렇게 긴박한 호객 행술 스타일로 작성되지 않는다.
   (금융감독원은 표준 메시지를 사용하며, 공식 웹사이트 링크를 제공한다.)

 3. 도메인 'fss-account-verify.cyou'는 공식 도메인과 다르며, 임의적 도메인으로 의심된다.

 결론: 
 이 메시지는 금융 기관을 위장하여 긴급함을 강조하고 인증 링크를 제공하는 스미싱 패턴에 해당한다.
 특히 '계좌 일시 정지'라는 이유로 개인정보 입력을 요구하므로, 확실한 사기이다.

 따라서 is_smishing: true

{
    ""is_smishing"": true,
    ""reason"": ""[금융감독원] 명의를 이용한 보이스피싱 거래 탐지를 알리는 메시지지만, 실제 금융감독원은 일반적으로 표준 메시지를 사용하며 호객 행술 스타일로 작성되지 않습니다. 또한 제공된 링크 도메인 'fss-account-verify.cyou'는 공식 기관의 정상적인 도메인과 일치하지 않으며, 긴급함을 강조하고 인증 링크를 제공하는 것은 스미싱의 특징적 패턴입니다.""
}","이 메시지는 금융감독원을 사칭한 보안 위장형 스미싱입니다. 보이스피싱 예방을 명목으로 신뢰를 얻으려 하지만, 실제로는 계좌 정지 해제를 빌미로 비공식 링크에서 본인인증 정보를 탈취하려는 시도입니다.",0.5652173913043478,0.0,0.8232824368456131
[병무청] 예비군 훈련 일정 변경 긴급 통보. 미확인 시 무단 불참 처리됩니다. 훈련 일정 확인: https://mma-yebigun-mobile.shop,"['[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re', '[교통범칙금 안내] 귀하의 차량(12가3456)이 2026-03-15 속도위반으로 적발되었습니다. 미납 시 면허 정지 조치됩니다. 납부: http://fine-pay.top', '[국외발신] 본인인증이 필요합니다. 아래 링크에서 주민등록번호와 계좌번호를 입력해 주세요. http://auth-kr.net/verify']","_ANALYSIS_START
분석 대상 메시지: [병무청] 예비군 훈련 일정 변경 긴급 통보. 미확인 시 무단 불참 처리됩니다. 훈련 일정 확인: https://mma-yebigun-mobile.shop

[Context] 정보를 바탕으로 판단합니다.
- Web발신 유형: 일반적인 웹사이트 도메인 (ex: dn-track.xyz, fine-pay.top) 을 사용하며, 긴급함을 강조하는 표현이 포함된 경우
- 교통범칙금 안내 유형: 특정 기관(교통사고처리과실법원 등) 명시와 함께 긴급 조치 및 납부 링크를 제공하는 경우

병무청 관련 메시지 특징:
1. 공식 기관 명칭을 포함하지만 도메인은 일반 웹사이트 형태
2. ""예비군 훈련 일정 변경""과 같은 구체적인 사안이 언급됨
3. 긴급 통보 및 무단 불참 시 제재 위험이 암시됨

스미싱 판단 기준:
- 공식 기관 도메인 확인 (ex: daum.net, nhncorp.or.kr 등)
- 사안의 긴급성과 제재 위험 강조
- 링크 주소에 기관 관련성이 없는 경우

판단 결과:
1. 메시지 내용이 병무청 공식 훈련 통보와 유사하나, 도메인은 일반 상점 형태로 변형됨 (mma-yebig.com → mma-yebigun-mobile.shop)
2. 긴급함을 강조하는 표현 사용 (""긴급 통보"", ""무단 불참 처리"")
3. 사안의 중요성으로 위협적 메시지 전달

결론: 스팸 웹사이트 도메인 변형 패턴에 해당하며, 공식 기관 발신인지 확인할 수 없음.
ZERODAY_SMISHING_PATTERN_ANALYSIS_END
{
    ""is_smishing"": true,
    ""reason"": ""병무청 관련 사안을 긴급 통보 형태로 전달하나, 링크 주소 'https://mma-yebigun-mobile.shop'이 일반 상점 도메인으로 변형되어 공식 기관 발신인지 확인할 수 없음. 또한 메시지 내용에서 무단 불참 시 제재 조치를 암시하는 위협적 표현이 포함됨.""
}","이 메시지는 병무청을 사칭한 행정기관형 스미싱입니다. 예비군 무단 불참이라는 불이익을 강조해 사용자의 클릭을 유도하고, 공식 병무청 도메인이 아닌 .shop 상업용 도메인을 통해 악성 페이지 접속을 유도합니다.",0.5,0.0,0.7218578804699217
"[Web발신] 통신요금 환급 안내. 5G 요금제 과오납분 142,500원이 확인되었습니다. 통신3사 통합 환급 시스템에서 본인인증 후 즉시 수령 가능합니다. https://kt-skt-lgu-refund.help","['[Web발신] 안녕하세요. OO카드입니다. 해외 결제 500달러가 승인되었습니다. 본인 아닐 경우 즉시 고객센터 080-000-0000으로 연락 바랍니다.', '[Web발신] 고객님 택배 배송 주소 불일치로 반송 예정입니다. 확인 후 재배송 신청 바랍니다. http://dn-track.xyz/re', '[국민건강보험공단] 2026년 건강보험료 과납분 87,600원 환급 대상입니다. 7일 내 신청하지 않으면 소멸됩니다. 신청: http://nhis-refund.net/req']",": {
    ""is_smishing"": true,
    ""reason"": ""이 메시지는 금융 관련 사기 이메일(smishing)의 특징을 보입니다. '해외 결제 승인'이라는 명목으로 금액과 연락처를 포함한 내용은 일반적으로 사기 행위입니다.""
}","이 메시지는 통신3사 통합 환급이라는 존재하지 않는 시스템을 만들어낸 신종 스미싱입니다. 실제로는 각 통신사가 개별적으로 환급을 처리하지만, 통합 시스템이라는 그럴듯한 명칭으로 사용자의 신뢰를 얻으려 시도하고 있으며, 통신사별 공식 도메인이 아닌 사설 .help 주소에서 본인인증 정보와 환급 계좌를 입력하도록 유도하는 변종 패턴입니다.",0.25,0.0,0.6931540507356194
[행정안전부] 주민등록증 갱신 대상자 안내. 모바일 신분증 발급 의무화에 따라 본인 인증 필수. https://mois-idcard-renew.work,"['[국외발신] 본인인증이 필요합니다. 아래 링크에서 주민등록번호와 계좌번호를 입력해 주세요. http://auth-kr.net/verify', '[OO은행] 고객님 계좌 이상거래가 감지되었습니다. 아래 앱을 설치하여 본인 확인을 진행해주세요. http://bank-safe.net/app.apk', '실제 스미싱 문자 사례 및 분석 (KISA 신고 기반). 공공기관 사칭 + 과태료 결제, 건강보험 환급 사기, 가족 사칭 긴급 자금 요청, 앱 업데이트 위장 악성코드, 정부 지원금 사기 등 다양한 실제 사례가 보고된다.']","{""is_smishing"": true, ""reason"": ""이 메시지는 행정안전부를 사칭하며 주민등록증 갱신과 본인 인증을 요구하고 있습니다. 공공기관에서 일반적으로 SMS를 통해 링크를 제공하는 경우가 드물고, 실제 사례에서는 정부 부처의 사칭으로 위장된 긴급 안내 메시지에 악성코드나 피싱사이트 링크가 포함되는 패턴이 확인되었습니다. 따라서 이 메시지는 공식 통신과 다른 특징을 가지고 있어 스미싱일 가능성이 높습니다.""}","이 메시지는 행정안전부와 모바일 신분증 제도를 사칭한 신분정보 탈취형 스미싱입니다. 주민등록증 갱신과 모바일 신분증 발급을 공식 절차처럼 꾸미고, 비공식 .work 도메인에서 본인인증을 요구합니다.",0.5,1.0,0.8416529104148116
